-0.01843,0.31289,0.00200,0.94961
-0.01841,0.31287,0.00204,0.94961
-0.01843,0.31289,0.00205,0.94961
-0.01844,0.31289,0.00207,0.94961
-0.01844,0.31288,0.00207,0.94961
-0.01838,0.31287,0.00207,0.94961
-0.01841,0.31288,0.00210,0.94961
-0.01841,0.31289,0.00205,0.94961
-0.01839,0.31289,0.00208,0.94961
-0.01841,0.31288,0.00214,0.94961
-0.01843,0.31288,0.00214,0.94961
-0.01842,0.31287,0.00213,0.94961
-0.01842,0.31289,0.00213,0.94961
-0.01843,0.31289,0.00215,0.94961
-0.01843,0.31289,0.00217,0.94961
-0.01841,0.31288,0.00219,0.94961
-0.01842,0.31288,0.00215,0.94961
-0.01841,0.31288,0.00214,0.94961
-0.01840,0.31288,0.00214,0.94961
-0.01840,0.31290,0.00213,0.94961
-0.01836,0.31289,0.00215,0.94961
-0.01841,0.31289,0.00212,0.94961
-0.01841,0.31290,0.00211,0.94960
-0.01843,0.31293,0.00210,0.94959
-0.01844,0.31294,0.00208,0.94959
-0.01843,0.31295,0.00208,0.94959
-0.01840,0.31295,0.00209,0.94959
-0.01841,0.31294,0.00209,0.94959
-0.01838,0.31295,0.00208,0.94959
-0.01837,0.31295,0.00209,0.94959
-0.01838,0.31295,0.00211,0.94959
-0.01837,0.31294,0.00212,0.94959
-0.01838,0.31294,0.00212,0.94959
-0.01841,0.31294,0.00216,0.94959
-0.01840,0.31296,0.00217,0.94959
-0.01842,0.31296,0.00213,0.94959
-0.01845,0.31294,0.00213,0.94959
-0.01845,0.31294,0.00212,0.94959
-0.01847,0.31293,0.00210,0.94959
-0.01853,0.31295,0.00209,0.94959
-0.01850,0.31293,0.00214,0.94959
-0.01852,0.31291,0.00216,0.94960
-0.01857,0.31291,0.00214,0.94960
-0.01857,0.31290,0.00218,0.94960
-0.01857,0.31289,0.00217,0.94961
-0.01858,0.31288,0.00217,0.94961
-0.01855,0.31287,0.00220,0.94961
-0.01856,0.31286,0.00219,0.94961
-0.01857,0.31286,0.00220,0.94961
-0.01857,0.31288,0.00225,0.94961
-0.01856,0.31286,0.00227,0.94961
-0.01856,0.31288,0.00226,0.94961
-0.01860,0.31288,0.00226,0.94961
-0.01865,0.31285,0.00229,0.94962
-0.01866,0.31284,0.00229,0.94962
-0.01867,0.31284,0.00227,0.94962
-0.01871,0.31284,0.00224,0.94962
-0.01872,0.31283,0.00224,0.94962
-0.01873,0.31283,0.00224,0.94962
-0.01873,0.31282,0.00223,0.94963
-0.01873,0.31280,0.00224,0.94963
-0.01872,0.31278,0.00221,0.94964
-0.01875,0.31276,0.00220,0.94965
-0.01877,0.31275,0.00216,0.94965
-0.01874,0.31275,0.00216,0.94965
-0.01875,0.31275,0.00212,0.94965
-0.01876,0.31275,0.00209,0.94965
-0.01876,0.31274,0.00207,0.94965
-0.01875,0.31275,0.00202,0.94965
-0.01876,0.31274,0.00201,0.94965
-0.01876,0.31274,0.00204,0.94965
-0.01874,0.31276,0.00205,0.94965
-0.01875,0.31275,0.00204,0.94965
-0.01874,0.31274,0.00203,0.94965
-0.01874,0.31274,0.00203,0.94965
-0.01872,0.31275,0.00204,0.94965
-0.01869,0.31275,0.00207,0.94965
-0.01870,0.31274,0.00202,0.94965
-0.01871,0.31274,0.00198,0.94965
-0.01870,0.31274,0.00196,0.94965
-0.01870,0.31275,0.00193,0.94965
-0.01871,0.31273,0.00192,0.94966
-0.01867,0.31272,0.00188,0.94966
-0.01865,0.31272,0.00184,0.94966
-0.01862,0.31271,0.00185,0.94966
-0.01861,0.31270,0.00186,0.94967
-0.01859,0.31270,0.00184,0.94967
-0.01858,0.31268,0.00183,0.94967
-0.01855,0.31269,0.00184,0.94967
-0.01854,0.31269,0.00183,0.94967
-0.01853,0.31270,0.00181,0.94967
-0.01849,0.31272,0.00179,0.94966
-0.01846,0.31274,0.00176,0.94966
-0.01843,0.31278,0.00168,0.94964
-0.01842,0.31277,0.00169,0.94965
-0.01842,0.31277,0.00172,0.94965
-0.01842,0.31275,0.00174,0.94965
-0.01844,0.31279,0.00171,0.94964
-0.01841,0.31280,0.00175,0.94964
-0.01842,0.31282,0.00172,0.94963
-0.01841,0.31283,0.00171,0.94963
-0.01839,0.31284,0.00172,0.94963
-0.01839,0.31285,0.00168,0.94962
-0.01839,0.31288,0.00163,0.94961
-0.01838,0.31289,0.00160,0.94961
-0.01835,0.31290,0.00160,0.94961
-0.01834,0.31290,0.00159,0.94961
-0.01834,0.31290,0.00157,0.94961
-0.01838,0.31290,0.00158,0.94961
-0.01838,0.31291,0.00159,0.94960
-0.01834,0.31291,0.00160,0.94960
-0.01833,0.31293,0.00158,0.94960
-0.01834,0.31294,0.00160,0.94960
-0.01832,0.31295,0.00158,0.94959
-0.01832,0.31297,0.00160,0.94959
-0.01837,0.31297,0.00161,0.94958
-0.01835,0.31298,0.00157,0.94958
-0.01836,0.31301,0.00160,0.94957
-0.01838,0.31301,0.00162,0.94957
-0.01843,0.31301,0.00163,0.94957
-0.01843,0.31301,0.00162,0.94957
-0.01842,0.31305,0.00155,0.94956
-0.01840,0.31307,0.00153,0.94955
-0.01840,0.31306,0.00156,0.94955
-0.01838,0.31304,0.00159,0.94956
-0.01834,0.31306,0.00158,0.94956
-0.01836,0.31305,0.00159,0.94956
-0.01836,0.31306,0.00155,0.94955
-0.01835,0.31306,0.00160,0.94956
-0.01836,0.31307,0.00163,0.94955
-0.01840,0.31308,0.00161,0.94955
-0.01840,0.31308,0.00161,0.94955
-0.01840,0.31309,0.00161,0.94954
-0.01841,0.31309,0.00162,0.94954
-0.01842,0.31309,0.00164,0.94954
-0.01841,0.31310,0.00165,0.94954
-0.01844,0.31311,0.00166,0.94954
-0.01846,0.31311,0.00162,0.94954
-0.01846,0.31311,0.00163,0.94954
-0.01848,0.31314,0.00161,0.94953
-0.01845,0.31315,0.00161,0.94952
-0.01842,0.31316,0.00162,0.94952
-0.01841,0.31314,0.00163,0.94953
-0.01844,0.31315,0.00165,0.94952
-0.01841,0.31317,0.00165,0.94952
-0.01842,0.31319,0.00164,0.94951
-0.01843,0.31321,0.00163,0.94950
-0.01845,0.31321,0.00163,0.94950
-0.01844,0.31322,0.00164,0.94950
-0.01844,0.31321,0.00163,0.94950
-0.01844,0.31323,0.00164,0.94950
-0.01843,0.31324,0.00168,0.94949
-0.01844,0.31327,0.00166,0.94948
-0.01843,0.31326,0.00168,0.94949
-0.01844,0.31326,0.00171,0.94949
-0.01846,0.31327,0.00169,0.94948
-0.01843,0.31328,0.00167,0.94948
-0.01843,0.31328,0.00168,0.94948
-0.01843,0.31326,0.00164,0.94949
-0.01844,0.31328,0.00162,0.94948
-0.01845,0.31328,0.00162,0.94948
-0.01845,0.31326,0.00162,0.94949
-0.01845,0.31327,0.00158,0.94948
-0.01844,0.31327,0.00157,0.94948
-0.01842,0.31326,0.00158,0.94949
-0.01843,0.31327,0.00153,0.94949
-0.01842,0.31326,0.00152,0.94949
-0.01841,0.31326,0.00156,0.94949
-0.01841,0.31325,0.00159,0.94949
-0.01839,0.31324,0.00163,0.94949
-0.01838,0.31324,0.00159,0.94949
-0.01837,0.31324,0.00160,0.94949
-0.01834,0.31324,0.00161,0.94950
-0.01833,0.31324,0.00157,0.94950
-0.01834,0.31324,0.00154,0.94950
-0.01832,0.31324,0.00150,0.94950
-0.01830,0.31323,0.00148,0.94950
-0.01829,0.31321,0.00145,0.94951
-0.01827,0.31322,0.00145,0.94950
-0.01826,0.31322,0.00147,0.94950
-0.01825,0.31321,0.00144,0.94951
-0.01827,0.31321,0.00142,0.94951
-0.01826,0.31321,0.00142,0.94951
-0.01826,0.31320,0.00141,0.94951
-0.01824,0.31321,0.00138,0.94951
-0.01824,0.31320,0.00138,0.94951
-0.01823,0.31319,0.00136,0.94952
-0.01823,0.31318,0.00136,0.94952
-0.01822,0.31315,0.00135,0.94953
-0.01822,0.31316,0.00139,0.94952
-0.01819,0.31316,0.00136,0.94953
-0.01817,0.31317,0.00140,0.94952
-0.01819,0.31314,0.00138,0.94953
-0.01819,0.31313,0.00136,0.94953
-0.01817,0.31314,0.00138,0.94953
-0.01819,0.31313,0.00137,0.94954
-0.01820,0.31312,0.00138,0.94954
-0.01817,0.31312,0.00139,0.94954
-0.01812,0.31311,0.00135,0.94954
-0.01813,0.31312,0.00134,0.94954
-0.01811,0.31310,0.00133,0.94955
-0.01813,0.31310,0.00133,0.94955
-0.01812,0.31310,0.00135,0.94955
-0.01815,0.31309,0.00134,0.94955
-0.01812,0.31311,0.00139,0.94954
-0.01812,0.31311,0.00139,0.94954
-0.01811,0.31308,0.00138,0.94955
-0.01809,0.31308,0.00135,0.94955
-0.01807,0.31307,0.00133,0.94956
-0.01805,0.31307,0.00134,0.94956
-0.01805,0.31307,0.00134,0.94956
-0.01805,0.31308,0.00135,0.94955
-0.01806,0.31307,0.00136,0.94956
-0.01807,0.31309,0.00138,0.94955
-0.01807,0.31309,0.00140,0.94955
-0.01804,0.31308,0.00141,0.94955
-0.01801,0.31307,0.00138,0.94956
-0.01803,0.31307,0.00142,0.94956
-0.01802,0.31306,0.00141,0.94956
-0.01800,0.31307,0.00144,0.94956
-0.01799,0.31307,0.00143,0.94956
-0.01799,0.31304,0.00144,0.94957
-0.01798,0.31303,0.00144,0.94957
-0.01799,0.31305,0.00145,0.94957
-0.01797,0.31303,0.00145,0.94957
-0.01796,0.31303,0.00144,0.94957
-0.01797,0.31301,0.00142,0.94958
-0.01798,0.31302,0.00143,0.94958
-0.01796,0.31301,0.00141,0.94958
-0.01797,0.31301,0.00140,0.94958
-0.01794,0.31299,0.00135,0.94959
-0.01794,0.31298,0.00134,0.94959
-0.01792,0.31288,0.00133,0.94962
-0.01824,0.31255,0.00211,0.94972
-0.01899,0.31199,0.00323,0.94989
-0.01891,0.31012,0.00355,0.95050
-0.01921,0.30901,0.00394,0.95086
-0.01942,0.30751,0.00424,0.95134
-0.01954,0.30611,0.00447,0.95178
-0.01971,0.30502,0.00453,0.95213
-0.01978,0.30375,0.00379,0.95254
-0.01975,0.30169,0.00187,0.95320
-0.01979,0.30082,0.00081,0.95347
-0.01975,0.30052,0.00023,0.95357
-0.01960,0.30057,-0.00008,0.95356
-0.01959,0.30069,-0.00043,0.95352
-0.01958,0.30066,-0.00094,0.95353
-0.01965,0.30052,-0.00163,0.95357
-0.01962,0.30037,-0.00284,0.95362
-0.01957,0.30051,-0.00388,0.95357
-0.01952,0.30058,-0.00482,0.95354
-0.01946,0.30051,-0.00615,0.95356
-0.01942,0.30059,-0.00669,0.95353
-0.01945,0.30053,-0.00742,0.95354
-0.01937,0.30064,-0.00797,0.95351
-0.01929,0.30075,-0.00854,0.95347
-0.01929,0.30082,-0.00924,0.95344
-0.01917,0.30091,-0.01028,0.95340
-0.01867,0.30088,-0.01099,0.95342
-0.01868,0.30064,-0.01192,0.95348
-0.01849,0.30049,-0.01311,0.95352
-0.01820,0.30006,-0.01389,0.95365
-0.01873,0.29919,-0.01566,0.95388
-0.01904,0.29803,-0.01781,0.95420
-0.01896,0.29651,-0.01944,0.95464
-0.01901,0.29502,-0.02079,0.95508
-0.01913,0.29333,-0.02226,0.95556
-0.01967,0.29021,-0.02390,0.95646
-0.02157,0.28896,-0.02477,0.95678
-0.02499,0.28807,-0.02549,0.95694
-0.02944,0.28778,-0.02670,0.95687
-0.03395,0.28782,-0.02846,0.95666
-0.03747,0.28755,-0.03099,0.95653
-0.04053,0.28626,-0.03690,0.95658
-0.04218,0.28519,-0.04183,0.95663
-0.04479,0.28468,-0.04708,0.95642
-0.04864,0.28523,-0.05185,0.95582
-0.05228,0.28582,-0.05607,0.95521
-0.05778,0.28651,-0.06095,0.95439
-0.06082,0.28676,-0.06390,0.95393
-0.06299,0.28674,-0.06676,0.95360
-0.06602,0.28700,-0.06925,0.95314
-0.06942,0.28718,-0.07215,0.95263
-0.07321,0.28725,-0.07577,0.95204
-0.07920,0.28683,-0.08298,0.95109
-0.08286,0.28618,-0.08949,0.95038
-0.08626,0.28509,-0.09732,0.94964
-0.08962,0.28388,-0.10609,0.94875
-0.09297,0.28281,-0.11552,0.94764
-0.09672,0.28095,-0.13047,0.94588
-0.09802,0.27937,-0.14052,0.94477
-0.09914,0.27782,-0.15078,0.94353
-0.10173,0.27658,-0.16147,0.94185
-0.10523,0.27538,-0.17203,0.93994
-0.10925,0.27397,-0.18235,0.93795
-0.11613,0.27062,-0.19841,0.93483
-0.12135,0.26787,-0.20884,0.93269
-0.12658,0.26498,-0.21874,0.93055
-0.13001,0.26161,-0.22744,0.92894
-0.13123,0.25795,-0.23475,0.92797
-0.13483,0.25503,-0.24595,0.92536
-0.13936,0.25083,-0.26449,0.92071
-0.14201,0.24764,-0.27691,0.91751
-0.14477,0.24411,-0.28897,0.91430
-0.14789,0.24034,-0.30011,0.91121
-0.15047,0.23593,-0.31018,0.90856
-0.15527,0.22941,-0.32446,0.90443
-0.15888,0.22522,-0.33344,0.90158
-0.16166,0.22109,-0.34107,0.89925
-0.16266,0.21730,-0.34691,0.89776
-0.16492,0.21416,-0.35532,0.89481
-0.16685,0.21099,-0.36429,0.89159
-0.16926,0.20622,-0.37794,0.88656
-0.17097,0.20332,-0.38703,0.88297
-0.17269,0.20043,-0.39585,0.87938
-0.17216,0.19675,-0.40222,0.87742
-0.16981,0.19246,-0.40616,0.87701
-0.16926,0.18837,-0.41247,0.87507
-0.17081,0.18252,-0.42508,0.86995
-0.17217,0.17873,-0.43422,0.86595
-0.17200,0.17522,-0.44071,0.86342
-0.17154,0.17215,-0.44643,0.86118
-0.17303,0.16970,-0.45503,0.85686
-0.17343,0.16584,-0.46449,0.85245
-0.17316,0.16325,-0.46958,0.85021
-0.17155,0.16046,-0.47213,0.84966
-0.17043,0.15767,-0.47538,0.84859
-0.16965,0.15500,-0.47910,0.84715
-0.17103,0.15281,-0.48718,0.84265
-0.17324,0.14963,-0.49820,0.83630
-0.17492,0.14744,-0.50530,0.83207
-0.17746,0.14516,-0.51308,0.82716
-0.18008,0.14314,-0.52148,0.82167
-0.18324,0.14088,-0.53146,0.81494
-0.18660,0.13814,-0.54641,0.80469
-0.18857,0.13644,-0.55576,0.79809
-0.19172,0.13377,-0.56660,0.79014
-0.19284,0.13149,-0.57505,0.78412
-0.19419,0.12908,-0.58394,0.77758
-0.19632,0.12632,-0.59352,0.77022
-0.19749,0.12346,-0.60453,0.76177
-0.19837,0.12186,-0.61147,0.75624
-0.20010,0.12002,-0.61878,0.75012
-0.20140,0.11841,-0.62564,0.74431
-0.20186,0.11717,-0.63153,0.73938
-0.20313,0.11540,-0.64005,0.73196
-0.20389,0.11437,-0.64509,0.72747
-0.20440,0.11386,-0.64922,0.72372
-0.20453,0.11365,-0.65252,0.72075
-0.20561,0.11310,-0.65593,0.71742
-0.20643,0.11251,-0.65905,0.71441
-0.20730,0.11150,-0.66304,0.71061
-0.20799,0.11093,-0.66510,0.70857
-0.20870,0.11046,-0.66664,0.70699
-0.20931,0.11007,-0.66788,0.70570
-0.20957,0.10973,-0.66861,0.70498
-0.20979,0.10931,-0.66938,0.70425
-0.21046,0.10871,-0.67033,0.70324
-0.21110,0.10818,-0.67121,0.70229
-0.21177,0.10769,-0.67210,0.70131
-0.21244,0.10731,-0.67295,0.70035
-0.21353,0.10695,-0.67394,0.69912
-0.21430,0.10680,-0.67448,0.69839
-0.21473,0.10670,-0.67468,0.69808
-0.21487,0.10651,-0.67465,0.69809
-0.21501,0.10624,-0.67473,0.69802
-0.21526,0.10600,-0.67482,0.69788
-0.21520,0.10590,-0.67451,0.69822
-0.21486,0.10606,-0.67387,0.69892
-0.21497,0.10606,-0.67353,0.69921
-0.21489,0.10623,-0.67290,0.69982
-0.21536,0.10614,-0.67293,0.69965
-0.21563,0.10623,-0.67262,0.69986
-0.21577,0.10643,-0.67222,0.70017
-0.21601,0.10662,-0.67184,0.70044
-0.21591,0.10692,-0.67112,0.70111
-0.21518,0.10754,-0.66977,0.70252
-0.21419,0.10842,-0.66811,0.70427
-0.21248,0.11012,-0.66516,0.70731
-0.21128,0.11150,-0.66291,0.70956
-0.21064,0.11271,-0.66097,0.71137
-0.21047,0.11384,-0.65923,0.71285
-0.20978,0.11525,-0.65690,0.71498
-0.20911,0.11704,-0.65342,0.71807
-0.20877,0.11818,-0.65097,0.72020
-0.20832,0.11930,-0.64840,0.72246
-0.20749,0.12059,-0.64552,0.72506
-0.20680,0.12169,-0.64297,0.72733
-0.20558,0.12299,-0.64023,0.72988
-0.20479,0.12421,-0.63775,0.73206
-0.20476,0.12483,-0.63634,0.73319
-0.20502,0.12547,-0.63465,0.73446
-0.20536,0.12605,-0.63262,0.73603
-0.20569,0.12659,-0.63022,0.73789
-0.20620,0.12751,-0.62612,0.74107
-0.20662,0.12826,-0.62287,0.74356
-0.20717,0.12889,-0.61946,0.74615
-0.20767,0.12952,-0.61606,0.74871
-0.20811,0.13004,-0.61277,0.75119
-0.20833,0.13072,-0.60795,0.75492
-0.20793,0.13111,-0.60451,0.75772
-0.20678,0.13177,-0.59997,0.76152
-0.20494,0.13286,-0.59410,0.76641
-0.20306,0.13401,-0.58796,0.77143
-0.20142,0.13533,-0.58173,0.77634
-0.20078,0.13678,-0.57570,0.78074
-0.19977,0.13789,-0.57126,0.78406
-0.19833,0.13931,-0.56597,0.78799
-0.19629,0.14119,-0.55941,0.79284
-0.19418,0.14310,-0.55281,0.79763
-0.19200,0.14593,-0.54441,0.80341
-0.18981,0.14788,-0.53764,0.80811
-0.18768,0.14990,-0.53076,0.81278
-0.18542,0.15207,-0.52344,0.81762
-0.18307,0.15433,-0.51570,0.82263
-0.18079,0.15674,-0.50771,0.82763
-0.17793,0.16048,-0.49613,0.83453
-0.17627,0.16298,-0.48861,0.83882
-0.17448,0.16543,-0.48127,0.84295
-0.17264,0.16778,-0.47410,0.84692
-0.17038,0.16999,-0.46650,0.85115
-0.16638,0.17316,-0.45478,0.85762
-0.16326,0.17507,-0.44635,0.86225
-0.16019,0.17668,-0.43791,0.86681
-0.15754,0.17812,-0.42964,0.87113
-0.15517,0.17967,-0.42129,0.87531
-0.15248,0.18232,-0.40883,0.88112
-0.15097,0.18416,-0.40075,0.88470
-0.14958,0.18585,-0.39293,0.88808
-0.14834,0.18773,-0.38605,0.89091
-0.14700,0.18982,-0.37908,0.89368
-0.14527,0.19200,-0.37198,0.89647
-0.14210,0.19519,-0.36016,0.90111
-0.13976,0.19734,-0.35164,0.90436
-0.13725,0.19970,-0.34308,0.90751
-0.13449,0.20200,-0.33442,0.91064
-0.13141,0.20421,-0.32492,0.91403
-0.12638,0.20750,-0.31024,0.91909
-0.12333,0.20972,-0.30011,0.92235
-0.12039,0.21183,-0.29007,0.92547
-0.11718,0.21376,-0.28014,0.92849
-0.11397,0.21550,-0.27055,0.93133
-0.11072,0.21708,-0.26118,0.93403
-0.10625,0.21954,-0.24778,0.93761
-0.10315,0.22136,-0.23805,0.94005
-0.09997,0.22336,-0.22816,0.94237
-0.09676,0.22549,-0.21867,0.94444
-0.09354,0.22756,-0.20912,0.94643
-0.08957,0.23086,-0.19563,0.94890
-0.08743,0.23321,-0.18667,0.95033
-0.08556,0.23560,-0.17800,0.95157
-0.08390,0.23778,-0.16939,0.95275
-0.08217,0.23991,-0.16092,0.95383
-0.07882,0.24274,-0.14812,0.95547
-0.07646,0.24454,-0.14081,0.95631
-0.07418,0.24636,-0.13404,0.95699
-0.07212,0.24836,-0.12748,0.95753
-0.06998,0.25044,-0.12089,0.95800
-0.06784,0.25251,-0.11487,0.95835
-0.06497,0.25544,-0.10714,0.95867
-0.06315,0.25727,-0.10265,0.95880
-0.06119,0.25906,-0.09824,0.95890
-0.05899,0.26110,-0.09359,0.95895
-0.05648,0.26316,-0.08863,0.95901
-0.05270,0.26633,-0.07991,0.95912
-0.05069,0.26848,-0.07300,0.95918
-0.04966,0.27066,-0.06573,0.95914
-0.04941,0.27285,-0.05875,0.95899
-0.04969,0.27479,-0.05247,0.95879
-0.04870,0.27680,-0.04689,0.95855
-0.04133,0.27559,-0.05081,0.95904
-0.03777,0.27458,-0.05026,0.95951
-0.03516,0.27444,-0.04941,0.95969
-0.03320,0.27447,-0.04861,0.95979
-0.03131,0.27472,-0.04849,0.95979
-0.02984,0.27516,-0.04857,0.95971
-0.02941,0.27532,-0.04789,0.95971
-0.02869,0.27512,-0.04697,0.95983
-0.02829,0.27515,-0.04688,0.95984
-0.02757,0.27481,-0.04585,0.96001
-0.02713,0.27461,-0.04564,0.96009
-0.02660,0.27414,-0.04483,0.96028
-0.02643,0.27371,-0.04474,0.96041
-0.02610,0.27325,-0.04427,0.96057
-0.02574,0.27295,-0.04343,0.96070
-0.02564,0.27306,-0.04307,0.96069
-0.02484,0.27273,-0.04192,0.96086
-0.02443,0.27251,-0.04126,0.96096
-0.02398,0.27233,-0.04060,0.96105
-0.02358,0.27239,-0.04001,0.96107
-0.02331,0.27246,-0.03972,0.96106
-0.02294,0.27246,-0.03931,0.96109
-0.02280,0.27238,-0.03915,0.96112
-0.02239,0.27227,-0.03853,0.96119
-0.02195,0.27217,-0.03798,0.96125
-0.02152,0.27209,-0.03754,0.96130
-0.02132,0.27205,-0.03732,0.96132
-0.02100,0.27195,-0.03678,0.96138
-0.02065,0.27186,-0.03619,0.96143
-0.02033,0.27184,-0.03576,0.96146
-0.02018,0.27187,-0.03566,0.96146
-0.01974,0.27185,-0.03500,0.96150
-0.01945,0.27190,-0.03462,0.96151
-0.01893,0.27186,-0.03370,0.96156
-0.01881,0.27185,-0.03343,0.96158
-0.01853,0.27177,-0.03290,0.96162
-0.01813,0.27163,-0.03222,0.96169
-0.01772,0.27135,-0.03160,0.96180
-0.01734,0.27122,-0.03107,0.96186
-0.01725,0.27112,-0.03093,0.96189
-0.01691,0.27100,-0.03043,0.96195
-0.01661,0.27088,-0.03000,0.96200
-0.01643,0.27078,-0.02972,0.96204
-0.01588,0.27074,-0.02875,0.96209
-0.01571,0.27076,-0.02862,0.96209
-0.01557,0.27080,-0.02860,0.96208
-0.01529,0.27082,-0.02816,0.96210
-0.01504,0.27086,-0.02782,0.96210
-0.01467,0.27091,-0.02729,0.96210
-0.01437,0.27097,-0.02686,0.96211
-0.01400,0.27097,-0.02629,0.96213
-0.01381,0.27096,-0.02595,0.96214
-0.01357,0.27096,-0.02555,0.96216
-0.01315,0.27095,-0.02474,0.96219
-0.01280,0.27088,-0.02419,0.96222
-0.01242,0.27083,-0.02363,0.96226
-0.01206,0.27080,-0.02316,0.96228
-0.01175,0.27079,-0.02274,0.96230
-0.01167,0.27078,-0.02264,0.96230
-0.01143,0.27085,-0.02224,0.96230
-0.01135,0.27090,-0.02210,0.96229
-0.01127,0.27096,-0.02198,0.96227
-0.01086,0.27102,-0.02142,0.96227
-0.01049,0.27106,-0.02085,0.96228
-0.01004,0.27113,-0.02022,0.96228
-0.00979,0.27116,-0.01986,0.96228
-0.00956,0.27118,-0.01954,0.96228
-0.00933,0.27118,-0.01914,0.96229
-0.00914,0.27118,-0.01882,0.96230
-0.00884,0.27120,-0.01840,0.96231
-0.00875,0.27117,-0.01824,0.96232
-0.00855,0.27117,-0.01795,0.96233
-0.00844,0.27117,-0.01776,0.96233
-0.00829,0.27117,-0.01760,0.96234
-0.00806,0.27119,-0.01730,0.96234
-0.00770,0.27121,-0.01680,0.96234
-0.00764,0.27119,-0.01670,0.96235
-0.00753,0.27119,-0.01642,0.96236
-0.00743,0.27116,-0.01618,0.96237
-0.00726,0.27116,-0.01594,0.96238
-0.00708,0.27115,-0.01565,0.96238
-0.00700,0.27116,-0.01554,0.96238
-0.00674,0.27120,-0.01515,0.96238
-0.00665,0.27119,-0.01504,0.96239
-0.00656,0.27120,-0.01487,0.96239
-0.00640,0.27120,-0.01462,0.96239
-0.00621,0.27119,-0.01431,0.96240
-0.00596,0.27119,-0.01393,0.96241
-0.00577,0.27115,-0.01372,0.96242
-0.00552,0.27118,-0.01338,0.96242
-0.00542,0.27115,-0.01319,0.96243
-0.00523,0.27117,-0.01288,0.96243
-0.00501,0.27123,-0.01253,0.96242
-0.00485,0.27129,-0.01230,0.96241
-0.00478,0.27133,-0.01207,0.96240
-0.00470,0.27134,-0.01184,0.96240
-0.00461,0.27132,-0.01160,0.96241
-0.00460,0.27133,-0.01139,0.96241
-0.00465,0.27136,-0.01123,0.96240
-0.00468,0.27137,-0.01106,0.96240
-0.00471,0.27138,-0.01097,0.96240
-0.00473,0.27149,-0.01082,0.96237
-0.00488,0.27169,-0.01048,0.96232
-0.00499,0.27171,-0.01040,0.96231
-0.00502,0.27185,-0.01020,0.96227
-0.00522,0.27198,-0.01008,0.96224
-0.00542,0.27206,-0.00995,0.96221
-0.00547,0.27213,-0.00971,0.96220
-0.00548,0.27216,-0.00962,0.96219
-0.00549,0.27218,-0.00952,0.96218
-0.00539,0.27223,-0.00934,0.96217
-0.00550,0.27229,-0.00927,0.96216
-0.00617,0.27245,-0.00917,0.96211
-0.00719,0.27266,-0.00908,0.96204
-0.00838,0.27290,-0.00896,0.96196
-0.00950,0.27297,-0.00877,0.96194
-0.01070,0.27286,-0.00878,0.96195
-0.01135,0.27270,-0.00863,0.96199
-0.01201,0.27253,-0.00844,0.96204
-0.01259,0.27252,-0.00836,0.96203
-0.01327,0.27257,-0.00822,0.96201
-0.01451,0.27258,-0.00819,0.96199
-0.01616,0.27253,-0.00819,0.96198
-0.01956,0.27241,-0.00827,0.96195
-0.02242,0.27247,-0.00831,0.96187
-0.02571,0.27251,-0.00839,0.96177
-0.02916,0.27254,-0.00842,0.96167
-0.03287,0.27246,-0.00851,0.96157
-0.03884,0.27192,-0.00847,0.96150
-0.04341,0.27143,-0.00841,0.96144
-0.04817,0.27093,-0.00831,0.96136
-0.05342,0.27027,-0.00801,0.96127
